condition,text_branch,field,comparison,metric,param,target_proposal_uid,target_cohort,n_human_reviews,human_value,ai_value,paired_diff
one_at_a_time,rephrased,strengths,human_vs_gemini,vendi,q=1,y2::3,,4,1.2690366346528932,1.2199039860004093,0.0491326486524839
one_at_a_time,rephrased,strengths,human_vs_gemini,vendi,q=1,y2::4,,2,1.1313420693504392,1.1333994509119096,-0.002057381561470395
one_at_a_time,rephrased,strengths,human_vs_gemini,vendi,q=1,y2::5,,4,1.20372256342227,1.2081686868870445,-0.004446123464774576
one_at_a_time,rephrased,strengths,human_vs_gemini,vendi,q=1,y2::6,,4,1.2802795183327023,1.2780709790646068,0.0022085392680954996
one_at_a_time,rephrased,strengths,human_vs_gemini,vendi,q=1,y2::7,,4,1.3580776431543629,1.2127286995721407,0.14534894358222217
one_at_a_time,rephrased,strengths,human_vs_gemini,vendi,q=1,y2::8,,3,1.1851766801491566,1.1711590451796718,0.014017634969484716
one_at_a_time,rephrased,strengths,human_vs_gemini,vendi,q=1,y2::9,,4,1.2656107335349664,1.2604154223684172,0.005195311166549255
one_at_a_time,rephrased,strengths,human_vs_gemini,participation_ratio,,y1::1,,4,2.8322253116654452,2.7512971646712705,0.08092814699417472
one_at_a_time,rephrased,strengths,human_vs_gemini,participation_ratio,,y1::10,,4,2.418269841367203,2.811760640468795,-0.3934907991015919
one_at_a_time,rephrased,strengths,human_vs_gemini,participation_ratio,,y1::11,,4,2.9102347934501895,2.583801739642096,0.32643305380809373
one_at_a_time,rephrased,strengths,human_vs_gemini,participation_ratio,,y1::12,,4,2.5520408690123673,2.5761462758161784,-0.024105406803811125
one_at_a_time,rephrased,strengths,human_vs_gemini,participation_ratio,,y1::2,,3,1.7420922040572127,1.9545610245178238,-0.2124688204606111
one_at_a_time,rephrased,strengths,human_vs_gemini,participation_ratio,,y1::3,,4,2.7248159429597,2.7859060123394292,-0.06109006937972916
one_at_a_time,rephrased,strengths,human_vs_gemini,participation_ratio,,y1::4,,4,2.7606797383467048,2.5837508365859727,0.17692890176073206
one_at_a_time,rephrased,strengths,human_vs_gemini,participation_ratio,,y1::5,,4,2.7034047235535072,2.8225592889061772,-0.11915456535267
one_at_a_time,rephrased,strengths,human_vs_gemini,participation_ratio,,y1::6,,4,2.916941724413332,2.694969573202777,0.2219721512105548
one_at_a_time,rephrased,strengths,human_vs_gemini,participation_ratio,,y1::7,,4,2.812316013031427,2.849144045971272,-0.036828032939844935
one_at_a_time,rephrased,strengths,human_vs_gemini,participation_ratio,,y1::8,,5,3.1584802809661103,3.637007379910073,-0.4785270989439625
one_at_a_time,rephrased,strengths,human_vs_gemini,participation_ratio,,y1::9,,3,1.9446127022347965,1.9054225037553842,0.0391901984794123
one_at_a_time,rephrased,strengths,human_vs_gemini,participation_ratio,,y2::1,,3,1.9047773580029568,1.653925336269182,0.25085202173377485
one_at_a_time,rephrased,strengths,human_vs_gemini,participation_ratio,,y2::10,,3,1.7191913256779399,1.821831345279287,-0.10264001960134705
one_at_a_time,rephrased,strengths,human_vs_gemini,participation_ratio,,y2::11,,4,2.722769618910611,2.7351208599474797,-0.012351241036868466
one_at_a_time,rephrased,strengths,human_vs_gemini,participation_ratio,,y2::2,,3,1.8855985584526747,1.8210487241039328,0.06454983434874184
one_at_a_time,rephrased,strengths,human_vs_gemini,participation_ratio,,y2::3,,4,2.634999606882849,2.6892695377825064,-0.05426993089965748
one_at_a_time,rephrased,strengths,human_vs_gemini,participation_ratio,,y2::4,,2,1.0,1.0,0.0
one_at_a_time,rephrased,strengths,human_vs_gemini,participation_ratio,,y2::5,,4,2.94050791155851,2.631466302869771,0.3090416086887391
one_at_a_time,rephrased,strengths,human_vs_gemini,participation_ratio,,y2::6,,4,2.785331824969344,2.6613519110504362,0.12397991391890795
one_at_a_time,rephrased,strengths,human_vs_gemini,participation_ratio,,y2::7,,4,2.599882964512992,2.7249020825361416,-0.12501911802314947
one_at_a_time,rephrased,strengths,human_vs_gemini,participation_ratio,,y2::8,,3,1.9498230191630563,1.9352297941140684,0.014593225048987968
one_at_a_time,rephrased,strengths,human_vs_gemini,participation_ratio,,y2::9,,4,2.903208367813149,2.5951123013839017,0.30809606642924736
one_at_a_time,rephrased,strengths,human_vs_gemini,effective_rank,,y1::1,,4,2.914466766606674,2.8625614064446263,0.05190536016204783
one_at_a_time,rephrased,strengths,human_vs_gemini,effective_rank,,y1::10,,4,2.675138481430672,2.903156611142701,-0.22801812971202917
one_at_a_time,rephrased,strengths,human_vs_gemini,effective_rank,,y1::11,,4,2.9555992719015594,2.7715486086920817,0.1840506632094776
one_at_a_time,rephrased,strengths,human_vs_gemini,effective_rank,,y1::12,,4,2.7378658247781504,2.764940529119864,-0.027074704341713662
one_at_a_time,rephrased,strengths,human_vs_gemini,effective_rank,,y1::2,,3,1.8536945377394725,1.9762387227492506,-0.12254418500977815
one_at_a_time,rephrased,strengths,human_vs_gemini,effective_rank,,y1::3,,4,2.847818534008856,2.8870650200541212,-0.03924648604526526
one_at_a_time,rephrased,strengths,human_vs_gemini,effective_rank,,y1::4,,4,2.8745697166660578,2.7663072673236138,0.108262449342444
one_at_a_time,rephrased,strengths,human_vs_gemini,effective_rank,,y1::5,,4,2.831548755349195,2.907225113369286,-0.07567635802009098
one_at_a_time,rephrased,strengths,human_vs_gemini,effective_rank,,y1::6,,4,2.955708460309099,2.834692010426866,0.12101644988223281
one_at_a_time,rephrased,strengths,human_vs_gemini,effective_rank,,y1::7,,4,2.897367829365603,2.9204365306623266,-0.02306870129672367
one_at_a_time,rephrased,strengths,human_vs_gemini,effective_rank,,y1::8,,5,3.537736855826195,3.801978415180854,-0.2642415593546592
one_at_a_time,rephrased,strengths,human_vs_gemini,effective_rank,,y1::9,,3,1.9715845876541949,1.9496795522784047,0.02190503537579014
one_at_a_time,rephrased,strengths,human_vs_gemini,effective_rank,,y2::1,,3,1.9502135859088425,1.7836662637317577,0.1665473221770848
one_at_a_time,rephrased,strengths,human_vs_gemini,effective_rank,,y2::10,,3,1.838767786886377,1.898984195822793,-0.06021640893641611
one_at_a_time,rephrased,strengths,human_vs_gemini,effective_rank,,y2::11,,4,2.855135614446722,2.8567538673811272,-0.0016182529344050955
one_at_a_time,rephrased,strengths,human_vs_gemini,effective_rank,,y2::2,,3,1.9396298548241082,1.8986084987347698,0.041021356089338434
one_at_a_time,rephrased,strengths,human_vs_gemini,effective_rank,,y2::3,,4,2.796385541866599,2.8328367512641353,-0.03645120939753621
one_at_a_time,rephrased,strengths,human_vs_gemini,effective_rank,,y2::4,,2,1.0,1.0,0.0
one_at_a_time,rephrased,strengths,human_vs_gemini,effective_rank,,y2::5,,4,2.9702723177683055,2.8024300995081006,0.16784221826020485
one_at_a_time,rephrased,strengths,human_vs_gemini,effective_rank,,y2::6,,4,2.8902864715632535,2.8205431196679114,0.06974335189534209
one_at_a_time,rephrased,strengths,human_vs_gemini,effective_rank,,y2::7,,4,2.7765177415821034,2.8516102222454096,-0.0750924806633062
one_at_a_time,rephrased,strengths,human_vs_gemini,effective_rank,,y2::8,,3,1.9743206354258214,1.965692716044341,0.008627919381480442
one_at_a_time,rephrased,strengths,human_vs_gemini,effective_rank,,y2::9,,4,2.949491906032373,2.773442503879628,0.17604940215274523
one_at_a_time,rephrased,strengths,human_vs_gemini,coverage_geometric,k=panel_adaptive,y1::1,,4,1.0,1.0,0.0
one_at_a_time,rephrased,strengths,human_vs_gemini,coverage_geometric,k=panel_adaptive,y1::10,,4,1.0,1.0,0.0
one_at_a_time,rephrased,strengths,human_vs_gemini,coverage_geometric,k=panel_adaptive,y1::11,,4,1.0,1.0,0.0
one_at_a_time,rephrased,strengths,human_vs_gemini,coverage_geometric,k=panel_adaptive,y1::12,,4,1.0,1.0,0.0
one_at_a_time,rephrased,strengths,human_vs_gemini,coverage_geometric,k=panel_adaptive,y1::2,,3,1.0,1.0,0.0
one_at_a_time,rephrased,strengths,human_vs_gemini,coverage_geometric,k=panel_adaptive,y1::3,,4,1.0,1.0,0.0
one_at_a_time,rephrased,strengths,human_vs_gemini,coverage_geometric,k=panel_adaptive,y1::4,,4,1.0,1.0,0.0
one_at_a_time,rephrased,strengths,human_vs_gemini,coverage_geometric,k=panel_adaptive,y1::5,,4,1.0,1.0,0.0
one_at_a_time,rephrased,strengths,human_vs_gemini,coverage_geometric,k=panel_adaptive,y1::6,,4,1.0,1.0,0.0
one_at_a_time,rephrased,strengths,human_vs_gemini,coverage_geometric,k=panel_adaptive,y1::7,,4,1.0,1.0,0.0
one_at_a_time,rephrased,strengths,human_vs_gemini,coverage_geometric,k=panel_adaptive,y1::8,,5,1.0,1.0,0.0
one_at_a_time,rephrased,strengths,human_vs_gemini,coverage_geometric,k=panel_adaptive,y1::9,,3,1.0,1.0,0.0
one_at_a_time,rephrased,strengths,human_vs_gemini,coverage_geometric,k=panel_adaptive,y2::1,,3,1.0,0.9666666666666666,0.03333333333333344
one_at_a_time,rephrased,strengths,human_vs_gemini,coverage_geometric,k=panel_adaptive,y2::10,,3,1.0,1.0,0.0
one_at_a_time,rephrased,strengths,human_vs_gemini,coverage_geometric,k=panel_adaptive,y2::11,,4,1.0,1.0,0.0
one_at_a_time,rephrased,strengths,human_vs_gemini,coverage_geometric,k=panel_adaptive,y2::2,,3,1.0,1.0,0.0
one_at_a_time,rephrased,strengths,human_vs_gemini,coverage_geometric,k=panel_adaptive,y2::3,,4,1.0,0.95,0.050000000000000044
one_at_a_time,rephrased,strengths,human_vs_gemini,coverage_geometric,k=panel_adaptive,y2::4,,2,1.0,0.0,1.0
one_at_a_time,rephrased,strengths,human_vs_gemini,coverage_geometric,k=panel_adaptive,y2::5,,4,1.0,0.8,0.19999999999999996
one_at_a_time,rephrased,strengths,human_vs_gemini,coverage_geometric,k=panel_adaptive,y2::6,,4,1.0,1.0,0.0
one_at_a_time,rephrased,strengths,human_vs_gemini,coverage_geometric,k=panel_adaptive,y2::7,,4,1.0,1.0,0.0
one_at_a_time,rephrased,strengths,human_vs_gemini,coverage_geometric,k=panel_adaptive,y2::8,,3,1.0,0.5333333333333333,0.4666666666666667
one_at_a_time,rephrased,strengths,human_vs_gemini,coverage_geometric,k=panel_adaptive,y2::9,,4,1.0,1.0,0.0
one_at_a_time,rephrased,strengths,human_vs_gemini,vendi_slope,q=0..2,y1::1,,4,-0.6536731499694078,-0.6536585694632112,-1.458050619662643e-05
one_at_a_time,rephrased,strengths,human_vs_gemini,vendi_slope,q=0..2,y1::10,,4,-0.6291231648782571,-0.6599593186578945,0.030836153779637332
one_at_a_time,rephrased,strengths,human_vs_gemini,vendi_slope,q=0..2,y1::11,,4,-0.6374248475841582,-0.6557602739203674,0.018335426336209215
one_at_a_time,rephrased,strengths,human_vs_gemini,vendi_slope,q=0..2,y1::12,,4,-0.6400149870070432,-0.6674192074405527,0.02740422043350954
one_at_a_time,rephrased,strengths,human_vs_gemini,vendi_slope,q=0..2,y1::2,,3,-0.4953054967782185,-0.5272170297945569,0.03191153301633837
one_at_a_time,rephrased,strengths,human_vs_gemini,vendi_slope,q=0..2,y1::3,,4,-0.6344639335491484,-0.6588741447598043,0.024410211210655897
one_at_a_time,rephrased,strengths,human_vs_gemini,vendi_slope,q=0..2,y1::4,,4,-0.6468750773068119,-0.6500842638021549,0.003209186495342964
one_at_a_time,rephrased,strengths,human_vs_gemini,vendi_slope,q=0..2,y1::5,,4,-0.6346618064226995,-0.6585915174801166,0.023929711057417036
one_at_a_time,rephrased,strengths,human_vs_gemini,vendi_slope,q=0..2,y1::6,,4,-0.6394834973621928,-0.6450155829599873,0.0055320855977945005
one_at_a_time,rephrased,strengths,human_vs_gemini,vendi_slope,q=0..2,y1::7,,4,-0.6434277736412757,-0.6601611487405934,0.016733375099317715
one_at_a_time,rephrased,strengths,human_vs_gemini,vendi_slope,q=0..2,y1::8,,5,-0.7358622174990745,-0.7654377977263956,0.029575580227321097
one_at_a_time,rephrased,strengths,human_vs_gemini,vendi_slope,q=0..2,y1::9,,3,-0.4971367466059428,-0.5275634445392896,0.03042669793334679
one_at_a_time,rephrased,strengths,human_vs_gemini,vendi_slope,q=0..2,y2::1,,3,-0.49539011304801983,-0.4972182660443482,0.0018281529963283805
one_at_a_time,rephrased,strengths,human_vs_gemini,vendi_slope,q=0..2,y2::10,,3,-0.4961779181176055,-0.5068718425020281,0.010693924384422626
one_at_a_time,rephrased,strengths,human_vs_gemini,vendi_slope,q=0..2,y2::11,,4,-0.637315704853348,-0.6453926781157762,0.008076973262428178
one_at_a_time,rephrased,strengths,human_vs_gemini,vendi_slope,q=0..2,y2::2,,3,-0.5148805372757665,-0.5149701059998917,8.956872412513306e-05
one_at_a_time,rephrased,strengths,human_vs_gemini,vendi_slope,q=0..2,y2::3,,4,-0.6453817789517208,-0.6552290413043274,0.009847262352606578
one_at_a_time,rephrased,strengths,human_vs_gemini,vendi_slope,q=0..2,y2::4,,2,-0.3197957604139662,-0.3191530692256511,-0.0006426911883150588
one_at_a_time,rephrased,strengths,human_vs_gemini,vendi_slope,q=0..2,y2::5,,4,-0.6587612379826773,-0.6574051489462419,-0.0013560890364353595
one_at_a_time,rephrased,strengths,human_vs_gemini,vendi_slope,q=0..2,y2::6,,4,-0.6435055599200544,-0.6435940403098279,8.848038977349315e-05
one_at_a_time,rephrased,strengths,human_vs_gemini,vendi_slope,q=0..2,y2::7,,4,-0.6270919851682901,-0.6566955609470668,0.029603575778776703
one_at_a_time,rephrased,strengths,human_vs_gemini,vendi_slope,q=0..2,y2::8,,3,-0.5154398048516062,-0.5183532936621825,0.0029134888105762924
one_at_a_time,rephrased,strengths,human_vs_gemini,vendi_slope,q=0..2,y2::9,,4,-0.6466471880105552,-0.6469786872748811,0.00033149926432585186
one_at_a_time,rephrased,strengths,human_vs_gemini,ripley_excess,r=panel_q01_q50,y1::1,,4,0.0,0.01187856713613111,-0.01187856713613111
one_at_a_time,rephrased,strengths,human_vs_gemini,ripley_excess,r=panel_q01_q50,y1::10,,4,0.0,0.07647619231615103,-0.07647619231615103
one_at_a_time,rephrased,strengths,human_vs_gemini,ripley_excess,r=panel_q01_q50,y1::11,,4,0.0,0.04666768227193418,-0.04666768227193418
one_at_a_time,rephrased,strengths,human_vs_gemini,ripley_excess,r=panel_q01_q50,y1::12,,4,0.0,0.056736553447391425,-0.056736553447391425
one_at_a_time,rephrased,strengths,human_vs_gemini,ripley_excess,r=panel_q01_q50,y1::2,,3,0.0,0.04742266157736248,-0.04742266157736248
one_at_a_time,rephrased,strengths,human_vs_gemini,ripley_excess,r=panel_q01_q50,y1::3,,4,0.0,0.0670068128703312,-0.0670068128703312
one_at_a_time,rephrased,strengths,human_vs_gemini,ripley_excess,r=panel_q01_q50,y1::4,,4,0.0,0.0194045258034574,-0.0194045258034574
one_at_a_time,rephrased,strengths,human_vs_gemini,ripley_excess,r=panel_q01_q50,y1::5,,4,0.0,0.04617940647853218,-0.04617940647853218
one_at_a_time,rephrased,strengths,human_vs_gemini,ripley_excess,r=panel_q01_q50,y1::6,,4,0.0,0.027888153845603815,-0.027888153845603815
one_at_a_time,rephrased,strengths,human_vs_gemini,ripley_excess,r=panel_q01_q50,y1::7,,4,0.0,0.04278205895665309,-0.04278205895665309
one_at_a_time,rephrased,strengths,human_vs_gemini,ripley_excess,r=panel_q01_q50,y1::8,,5,0.0,0.06466261246276579,-0.06466261246276579
one_at_a_time,rephrased,strengths,human_vs_gemini,ripley_excess,r=panel_q01_q50,y1::9,,3,0.0,0.06779984491455987,-0.06779984491455987
one_at_a_time,rephrased,strengths,human_vs_gemini,ripley_excess,r=panel_q01_q50,y2::1,,3,0.0,0.021452785186057886,-0.021452785186057886
one_at_a_time,rephrased,strengths,human_vs_gemini,ripley_excess,r=panel_q01_q50,y2::10,,3,0.0,0.01805238470945345,-0.01805238470945345
one_at_a_time,rephrased,strengths,human_vs_gemini,ripley_excess,r=panel_q01_q50,y2::11,,4,0.0,0.017146950119482536,-0.017146950119482536
one_at_a_time,rephrased,strengths,human_vs_gemini,ripley_excess,r=panel_q01_q50,y2::2,,3,0.0,0.008971596960757569,-0.008971596960757569
one_at_a_time,rephrased,strengths,human_vs_gemini,ripley_excess,r=panel_q01_q50,y2::3,,4,0.0,0.03191286692522309,-0.03191286692522309
one_at_a_time,rephrased,strengths,human_vs_gemini,ripley_excess,r=panel_q01_q50,y2::4,,2,0.0,0.009347364037491526,-0.009347364037491526
one_at_a_time,rephrased,strengths,human_vs_gemini,ripley_excess,r=panel_q01_q50,y2::5,,4,0.0,0.039538870686434024,-0.039538870686434024
one_at_a_time,rephrased,strengths,human_vs_gemini,ripley_excess,r=panel_q01_q50,y2::6,,4,0.0,0.017257859990492362,-0.017257859990492362
one_at_a_time,rephrased,strengths,human_vs_gemini,ripley_excess,r=panel_q01_q50,y2::7,,4,0.0,0.051258052337607565,-0.051258052337607565
one_at_a_time,rephrased,strengths,human_vs_gemini,ripley_excess,r=panel_q01_q50,y2::8,,3,0.0,0.020253753841897086,-0.020253753841897086
one_at_a_time,rephrased,strengths,human_vs_gemini,ripley_excess,r=panel_q01_q50,y2::9,,4,0.0,0.023267377776926227,-0.023267377776926227
one_at_a_time,rephrased,strengths,human_vs_gpt,vendi,q=1,y1::1,,4,1.2292479633434579,1.1826967129098995,0.046551250433558344
one_at_a_time,rephrased,strengths,human_vs_gpt,vendi,q=1,y1::10,,4,1.345409998858489,1.1721037309600153,0.1733062678984738
one_at_a_time,rephrased,strengths,human_vs_gpt,vendi,q=1,y1::11,,4,1.312027463477099,1.266146678077795,0.04588078539930396
one_at_a_time,rephrased,strengths,human_vs_gpt,vendi,q=1,y1::12,,4,1.2942784253146542,1.260383423547859,0.03389500176679516
one_at_a_time,rephrased,strengths,human_vs_gpt,vendi,q=1,y1::2,,3,1.2731509801509695,1.1948183604597284,0.07833261969124106
one_at_a_time,rephrased,strengths,human_vs_gpt,vendi,q=1,y1::3,,4,1.324128575496169,1.193274340201765,0.130854235294404
one_at_a_time,rephrased,strengths,human_vs_gpt,vendi,q=1,y1::4,,4,1.2630769324549072,1.2054589903492734,0.05761794210563376
one_at_a_time,rephrased,strengths,human_vs_gpt,vendi,q=1,y1::5,,4,1.3227424967149302,1.1792498918731842,0.14349260484174597
one_at_a_time,rephrased,strengths,human_vs_gpt,vendi,q=1,y1::6,,4,1.301753483289739,1.2112129981648607,0.09054048512487833
one_at_a_time,rephrased,strengths,human_vs_gpt,vendi,q=1,y1::7,,4,1.2808086191299526,1.1661241834702207,0.11468443565973185
one_at_a_time,rephrased,strengths,human_vs_gpt,vendi,q=1,y1::8,,5,1.3933062103952918,1.20622312433526,0.18708308606003188
one_at_a_time,rephrased,strengths,human_vs_gpt,vendi,q=1,y1::9,,3,1.2687794924041595,1.210694711158924,0.05808478124523564
one_at_a_time,rephrased,strengths,human_vs_gpt,vendi,q=1,y2::1,,3,1.2758779522541221,1.1437018559783523,0.13217609627576987
one_at_a_time,rephrased,strengths,human_vs_gpt,vendi,q=1,y2::10,,3,1.2688516055387713,1.193267772290586,0.0755838332481853
one_at_a_time,rephrased,strengths,human_vs_gpt,vendi,q=1,y2::11,,4,1.3102647955809312,1.2364260629786437,0.07383873260228757
one_at_a_time,rephrased,strengths,human_vs_gpt,vendi,q=1,y2::2,,3,1.1871422089281294,1.1475642973569582,0.03957791157117119
one_at_a_time,rephrased,strengths,human_vs_gpt,vendi,q=1,y2::3,,4,1.2690366346528932,1.1839523637940879,0.08508427085880532
one_at_a_time,rephrased,strengths,human_vs_gpt,vendi,q=1,y2::4,,2,1.1313420693504392,1.1145642326726333,0.01677783667780597
one_at_a_time,rephrased,strengths,human_vs_gpt,vendi,q=1,y2::5,,4,1.20372256342227,1.1881697669751357,0.015552796447134254
one_at_a_time,rephrased,strengths,human_vs_gpt,vendi,q=1,y2::6,,4,1.2802795183327023,1.2517340191674369,0.028545499165265387
one_at_a_time,rephrased,strengths,human_vs_gpt,vendi,q=1,y2::7,,4,1.3580776431543629,1.1845283343942679,0.173549308760095
one_at_a_time,rephrased,strengths,human_vs_gpt,vendi,q=1,y2::8,,3,1.1851766801491566,1.1615216284276049,0.02365505172155169
one_at_a_time,rephrased,strengths,human_vs_gpt,vendi,q=1,y2::9,,4,1.2656107335349664,1.230447707595355,0.0351630259396114
one_at_a_time,rephrased,strengths,human_vs_gpt,participation_ratio,,y1::1,,4,2.8322253116654452,2.5469788500061226,0.28524646165932266
one_at_a_time,rephrased,strengths,human_vs_gpt,participation_ratio,,y1::10,,4,2.418269841367203,2.767198903044947,-0.34892906167774385
one_at_a_time,rephrased,strengths,human_vs_gpt,participation_ratio,,y1::11,,4,2.9102347934501895,2.478673939267503,0.4315608541826865
one_at_a_time,rephrased,strengths,human_vs_gpt,participation_ratio,,y1::12,,4,2.5520408690123673,2.529475253813267,0.022565615199100275
one_at_a_time,rephrased,strengths,human_vs_gpt,participation_ratio,,y1::2,,3,1.7420922040572127,1.7609603762717707,-0.018868172214558054
one_at_a_time,rephrased,strengths,human_vs_gpt,participation_ratio,,y1::3,,4,2.7248159429597,2.7097868031965264,0.01502913976317366
one_at_a_time,rephrased,strengths,human_vs_gpt,participation_ratio,,y1::4,,4,2.7606797383467048,2.719654896125191,0.04102484222151359
one_at_a_time,rephrased,strengths,human_vs_gpt,participation_ratio,,y1::5,,4,2.7034047235535072,2.895358014593518,-0.19195329104001058
one_at_a_time,rephrased,strengths,human_vs_gpt,participation_ratio,,y1::6,,4,2.916941724413332,2.645427632604213,0.2715140918091188
one_at_a_time,rephrased,strengths,human_vs_gpt,participation_ratio,,y1::7,,4,2.812316013031427,2.777344099820688,0.034971913210739114
one_at_a_time,rephrased,strengths,human_vs_gpt,participation_ratio,,y1::8,,5,3.1584802809661103,3.5652452119943363,-0.406764931028226
one_at_a_time,rephrased,strengths,human_vs_gpt,participation_ratio,,y1::9,,3,1.9446127022347965,1.8893300769338837,0.05528262530091288
one_at_a_time,rephrased,strengths,human_vs_gpt,participation_ratio,,y2::1,,3,1.9047773580029568,1.9108718573312664,-0.006094499328309633
one_at_a_time,rephrased,strengths,human_vs_gpt,participation_ratio,,y2::10,,3,1.7191913256779399,1.8245742636867182,-0.10538293800877829
one_at_a_time,rephrased,strengths,human_vs_gpt,participation_ratio,,y2::11,,4,2.722769618910611,2.6085208330991554,0.11424878581145581
one_at_a_time,rephrased,strengths,human_vs_gpt,participation_ratio,,y2::2,,3,1.8855985584526747,1.9274025626542965,-0.04180400420162189
one_at_a_time,rephrased,strengths,human_vs_gpt,participation_ratio,,y2::3,,4,2.634999606882849,2.818436285245776,-0.1834366783629271
one_at_a_time,rephrased,strengths,human_vs_gpt,participation_ratio,,y2::4,,2,1.0,1.0,0.0
one_at_a_time,rephrased,strengths,human_vs_gpt,participation_ratio,,y2::5,,4,2.94050791155851,2.8361365243688383,0.10437138718967187
one_at_a_time,rephrased,strengths,human_vs_gpt,participation_ratio,,y2::6,,4,2.785331824969344,2.4850752200395534,0.3002566049297908
one_at_a_time,rephrased,strengths,human_vs_gpt,participation_ratio,,y2::7,,4,2.599882964512992,2.794131663147359,-0.19424869863436678
one_at_a_time,rephrased,strengths,human_vs_gpt,participation_ratio,,y2::8,,3,1.9498230191630563,1.8912400310180861,0.058582988144970205
one_at_a_time,rephrased,strengths,human_vs_gpt,participation_ratio,,y2::9,,4,2.903208367813149,2.826934061754299,0.07627430605885
one_at_a_time,rephrased,strengths,human_vs_gpt,effective_rank,,y1::1,,4,2.914466766606674,2.7433503622543034,0.17111640435237074
one_at_a_time,rephrased,strengths,human_vs_gpt,effective_rank,,y1::10,,4,2.675138481430672,2.8816859248074973,-0.2065474433768255
one_at_a_time,rephrased,strengths,human_vs_gpt,effective_rank,,y1::11,,4,2.9555992719015594,2.676258469238772,0.27934080266278727
one_at_a_time,rephrased,strengths,human_vs_gpt,effective_rank,,y1::12,,4,2.7378658247781504,2.73232570827846,0.0055401164996902175
one_at_a_time,rephrased,strengths,human_vs_gpt,effective_rank,,y1::2,,3,1.8536945377394725,1.8605431551567346,-0.0068486174172621705
one_at_a_time,rephrased,strengths,human_vs_gpt,effective_rank,,y1::3,,4,2.847818534008856,2.8405995608273145,0.0072189731815415215
one_at_a_time,rephrased,strengths,human_vs_gpt,effective_rank,,y1::4,,4,2.8745697166660578,2.8510420740809503,0.023527642585107422
one_at_a_time,rephrased,strengths,human_vs_gpt,effective_rank,,y1::5,,4,2.831548755349195,2.9469045127051667,-0.11535575735597181
one_at_a_time,rephrased,strengths,human_vs_gpt,effective_rank,,y1::6,,4,2.955708460309099,2.8057353995506205,0.14997306075847838
one_at_a_time,rephrased,strengths,human_vs_gpt,effective_rank,,y1::7,,4,2.897367829365603,2.8851662336154953,0.012201595750107597
one_at_a_time,rephrased,strengths,human_vs_gpt,effective_rank,,y1::8,,5,3.537736855826195,3.7750978520892606,-0.23736099626306562
one_at_a_time,rephrased,strengths,human_vs_gpt,effective_rank,,y1::9,,3,1.9715845876541949,1.9395366432161616,0.03204794443803327
one_at_a_time,rephrased,strengths,human_vs_gpt,effective_rank,,y2::1,,3,1.9502135859088425,1.9524820068593705,-0.0022684209505279274
one_at_a_time,rephrased,strengths,human_vs_gpt,effective_rank,,y2::10,,3,1.838767786886377,1.9028023609862497,-0.06403457409987268
one_at_a_time,rephrased,strengths,human_vs_gpt,effective_rank,,y2::11,,4,2.855135614446722,2.790462591944638,0.06467302250208418
one_at_a_time,rephrased,strengths,human_vs_gpt,effective_rank,,y2::2,,3,1.9396298548241082,1.9622257816982551,-0.02259592687414691
one_at_a_time,rephrased,strengths,human_vs_gpt,effective_rank,,y2::3,,4,2.796385541866599,2.9050859001722618,-0.10870035830566271
one_at_a_time,rephrased,strengths,human_vs_gpt,effective_rank,,y2::4,,2,1.0,1.0,0.0
one_at_a_time,rephrased,strengths,human_vs_gpt,effective_rank,,y2::5,,4,2.9702723177683055,2.9146308060708686,0.05564151169743692
one_at_a_time,rephrased,strengths,human_vs_gpt,effective_rank,,y2::6,,4,2.8902864715632535,2.7125192635959174,0.17776720796733603
one_at_a_time,rephrased,strengths,human_vs_gpt,effective_rank,,y2::7,,4,2.7765177415821034,2.891640490770454,-0.11512274918835042
one_at_a_time,rephrased,strengths,human_vs_gpt,effective_rank,,y2::8,,3,1.9743206354258214,1.9405264359432475,0.033794199482573894
one_at_a_time,rephrased,strengths,human_vs_gpt,effective_rank,,y2::9,,4,2.949491906032373,2.907725959390833,0.0417659466415401
one_at_a_time,rephrased,strengths,human_vs_gpt,coverage_geometric,k=panel_adaptive,y1::1,,4,1.0,1.0,0.0
one_at_a_time,rephrased,strengths,human_vs_gpt,coverage_geometric,k=panel_adaptive,y1::10,,4,1.0,1.0,0.0
one_at_a_time,rephrased,strengths,human_vs_gpt,coverage_geometric,k=panel_adaptive,y1::11,,4,1.0,1.0,0.0
one_at_a_time,rephrased,strengths,human_vs_gpt,coverage_geometric,k=panel_adaptive,y1::12,,4,1.0,1.0,0.0
one_at_a_time,rephrased,strengths,human_vs_gpt,coverage_geometric,k=panel_adaptive,y1::2,,3,1.0,1.0,0.0
one_at_a_time,rephrased,strengths,human_vs_gpt,coverage_geometric,k=panel_adaptive,y1::3,,4,1.0,1.0,0.0
one_at_a_time,rephrased,strengths,human_vs_gpt,coverage_geometric,k=panel_adaptive,y1::4,,4,1.0,1.0,0.0
one_at_a_time,rephrased,strengths,human_vs_gpt,coverage_geometric,k=panel_adaptive,y1::5,,4,1.0,1.0,0.0
one_at_a_time,rephrased,strengths,human_vs_gpt,coverage_geometric,k=panel_adaptive,y1::6,,4,1.0,1.0,0.0
one_at_a_time,rephrased,strengths,human_vs_gpt,coverage_geometric,k=panel_adaptive,y1::7,,4,1.0,0.75,0.25
