condition,text_version,comparison,comparison_label,target_proposal_uid,target_cohort,target_proposal_id,target_proposal_title,target_human_n_reviews,ai_panel_id,ai_panel_size,ai_panel_review_uids,metric,human_metric_value,ai_metric_value
baseline,original,gpt,GPT,y1::2,y1,2,Elucidating genome structure-function relationships in human brain cells,3,gpt_y1::2_0004,3,"[""baseline::y1::2::gpt-5.5::001"", ""baseline::y1::2::gpt-5.5::003"", ""baseline::y1::2::gpt-5.5::005""]",remote_clique,0.03473405043284098,0.04214811325073242
baseline,original,gpt,GPT,y1::2,y1,2,Elucidating genome structure-function relationships in human brain cells,3,gpt_y1::2_0005,3,"[""baseline::y1::2::gpt-5.5::001"", ""baseline::y1::2::gpt-5.5::004"", ""baseline::y1::2::gpt-5.5::005""]",mean_pairwise,0.03473405043284098,0.044040183226267494
baseline,original,gpt,GPT,y1::2,y1,2,Elucidating genome structure-function relationships in human brain cells,3,gpt_y1::2_0005,3,"[""baseline::y1::2::gpt-5.5::001"", ""baseline::y1::2::gpt-5.5::004"", ""baseline::y1::2::gpt-5.5::005""]",nn,0.02779497702916463,0.03448490301767985
baseline,original,gpt,GPT,y1::2,y1,2,Elucidating genome structure-function relationships in human brain cells,3,gpt_y1::2_0005,3,"[""baseline::y1::2::gpt-5.5::001"", ""baseline::y1::2::gpt-5.5::004"", ""baseline::y1::2::gpt-5.5::005""]",centroid_loo,0.026222213253140152,0.033303238154686686
baseline,original,gpt,GPT,y1::2,y1,2,Elucidating genome structure-function relationships in human brain cells,3,gpt_y1::2_0005,3,"[""baseline::y1::2::gpt-5.5::001"", ""baseline::y1::2::gpt-5.5::004"", ""baseline::y1::2::gpt-5.5::005""]",global_centroid_dist,0.011645895721256813,0.014789380364554128
baseline,original,gpt,GPT,y1::2,y1,2,Elucidating genome structure-function relationships in human brain cells,3,gpt_y1::2_0005,3,"[""baseline::y1::2::gpt-5.5::001"", ""baseline::y1::2::gpt-5.5::004"", ""baseline::y1::2::gpt-5.5::005""]",medoid_dist,0.020587424437204998,0.023608605066935223
baseline,original,gpt,GPT,y1::2,y1,2,Elucidating genome structure-function relationships in human brain cells,3,gpt_y1::2_0005,3,"[""baseline::y1::2::gpt-5.5::001"", ""baseline::y1::2::gpt-5.5::004"", ""baseline::y1::2::gpt-5.5::005""]",span90,0.01481897173198785,0.018273506371417024
baseline,original,gpt,GPT,y1::2,y1,2,Elucidating genome structure-function relationships in human brain cells,3,gpt_y1::2_0005,3,"[""baseline::y1::2::gpt-5.5::001"", ""baseline::y1::2::gpt-5.5::004"", ""baseline::y1::2::gpt-5.5::005""]",mst_dispersion,0.030881136655807495,0.03541290760040283
baseline,original,gpt,GPT,y1::2,y1,2,Elucidating genome structure-function relationships in human brain cells,3,gpt_y1::2_0005,3,"[""baseline::y1::2::gpt-5.5::001"", ""baseline::y1::2::gpt-5.5::004"", ""baseline::y1::2::gpt-5.5::005""]",sparseness,0.011645895721256813,0.014789380364554128
baseline,original,gpt,GPT,y1::2,y1,2,Elucidating genome structure-function relationships in human brain cells,3,gpt_y1::2_0005,3,"[""baseline::y1::2::gpt-5.5::001"", ""baseline::y1::2::gpt-5.5::004"", ""baseline::y1::2::gpt-5.5::005""]",remote_clique,0.03473405043284098,0.044040183226267494
baseline,original,gpt,GPT,y1::2,y1,2,Elucidating genome structure-function relationships in human brain cells,3,gpt_y1::2_0006,3,"[""baseline::y1::2::gpt-5.5::002"", ""baseline::y1::2::gpt-5.5::003"", ""baseline::y1::2::gpt-5.5::004""]",mean_pairwise,0.03473405043284098,0.049585938453674316
baseline,original,gpt,GPT,y1::2,y1,2,Elucidating genome structure-function relationships in human brain cells,3,gpt_y1::2_0006,3,"[""baseline::y1::2::gpt-5.5::002"", ""baseline::y1::2::gpt-5.5::003"", ""baseline::y1::2::gpt-5.5::004""]",nn,0.02779497702916463,0.041019042332967125
baseline,original,gpt,GPT,y1::2,y1,2,Elucidating genome structure-function relationships in human brain cells,3,gpt_y1::2_0006,3,"[""baseline::y1::2::gpt-5.5::002"", ""baseline::y1::2::gpt-5.5::003"", ""baseline::y1::2::gpt-5.5::004""]",centroid_loo,0.026222213253140152,0.03755582000054114
baseline,original,gpt,GPT,y1::2,y1,2,Elucidating genome structure-function relationships in human brain cells,3,gpt_y1::2_0006,3,"[""baseline::y1::2::gpt-5.5::002"", ""baseline::y1::2::gpt-5.5::003"", ""baseline::y1::2::gpt-5.5::004""]",global_centroid_dist,0.011645895721256813,0.016667602609020265
baseline,original,gpt,GPT,y1::2,y1,2,Elucidating genome structure-function relationships in human brain cells,3,gpt_y1::2_0006,3,"[""baseline::y1::2::gpt-5.5::002"", ""baseline::y1::2::gpt-5.5::003"", ""baseline::y1::2::gpt-5.5::004""]",medoid_dist,0.020587424437204998,0.02874759833017985
baseline,original,gpt,GPT,y1::2,y1,2,Elucidating genome structure-function relationships in human brain cells,3,gpt_y1::2_0006,3,"[""baseline::y1::2::gpt-5.5::002"", ""baseline::y1::2::gpt-5.5::003"", ""baseline::y1::2::gpt-5.5::004""]",span90,0.01481897173198785,0.02014169122319811
baseline,original,gpt,GPT,y1::2,y1,2,Elucidating genome structure-function relationships in human brain cells,3,gpt_y1::2_0006,3,"[""baseline::y1::2::gpt-5.5::002"", ""baseline::y1::2::gpt-5.5::003"", ""baseline::y1::2::gpt-5.5::004""]",mst_dispersion,0.030881136655807495,0.043121397495269775
baseline,original,gpt,GPT,y1::2,y1,2,Elucidating genome structure-function relationships in human brain cells,3,gpt_y1::2_0006,3,"[""baseline::y1::2::gpt-5.5::002"", ""baseline::y1::2::gpt-5.5::003"", ""baseline::y1::2::gpt-5.5::004""]",sparseness,0.011645895721256813,0.016667602609020265
baseline,original,gpt,GPT,y1::2,y1,2,Elucidating genome structure-function relationships in human brain cells,3,gpt_y1::2_0006,3,"[""baseline::y1::2::gpt-5.5::002"", ""baseline::y1::2::gpt-5.5::003"", ""baseline::y1::2::gpt-5.5::004""]",remote_clique,0.03473405043284098,0.049585938453674316
baseline,original,gpt,GPT,y1::2,y1,2,Elucidating genome structure-function relationships in human brain cells,3,gpt_y1::2_0007,3,"[""baseline::y1::2::gpt-5.5::002"", ""baseline::y1::2::gpt-5.5::003"", ""baseline::y1::2::gpt-5.5::005""]",mean_pairwise,0.03473405043284098,0.05902649958928426
baseline,original,gpt,GPT,y1::2,y1,2,Elucidating genome structure-function relationships in human brain cells,3,gpt_y1::2_0007,3,"[""baseline::y1::2::gpt-5.5::002"", ""baseline::y1::2::gpt-5.5::003"", ""baseline::y1::2::gpt-5.5::005""]",nn,0.02779497702916463,0.055858075618743896
baseline,original,gpt,GPT,y1::2,y1,2,Elucidating genome structure-function relationships in human brain cells,3,gpt_y1::2_0007,3,"[""baseline::y1::2::gpt-5.5::002"", ""baseline::y1::2::gpt-5.5::003"", ""baseline::y1::2::gpt-5.5::005""]",centroid_loo,0.026222213253140152,0.04482178923927641
baseline,original,gpt,GPT,y1::2,y1,2,Elucidating genome structure-function relationships in human brain cells,3,gpt_y1::2_0007,3,"[""baseline::y1::2::gpt-5.5::002"", ""baseline::y1::2::gpt-5.5::003"", ""baseline::y1::2::gpt-5.5::005""]",global_centroid_dist,0.011645895721256813,0.019873018675344745
baseline,original,gpt,GPT,y1::2,y1,2,Elucidating genome structure-function relationships in human brain cells,3,gpt_y1::2_0007,3,"[""baseline::y1::2::gpt-5.5::002"", ""baseline::y1::2::gpt-5.5::003"", ""baseline::y1::2::gpt-5.5::005""]",medoid_dist,0.020587424437204998,0.038188159465789795
baseline,original,gpt,GPT,y1::2,y1,2,Elucidating genome structure-function relationships in human brain cells,3,gpt_y1::2_0007,3,"[""baseline::y1::2::gpt-5.5::002"", ""baseline::y1::2::gpt-5.5::003"", ""baseline::y1::2::gpt-5.5::005""]",span90,0.01481897173198785,0.021338000737608255
baseline,original,gpt,GPT,y1::2,y1,2,Elucidating genome structure-function relationships in human brain cells,3,gpt_y1::2_0007,3,"[""baseline::y1::2::gpt-5.5::002"", ""baseline::y1::2::gpt-5.5::003"", ""baseline::y1::2::gpt-5.5::005""]",mst_dispersion,0.030881136655807495,0.05728223919868469
baseline,original,gpt,GPT,y1::2,y1,2,Elucidating genome structure-function relationships in human brain cells,3,gpt_y1::2_0007,3,"[""baseline::y1::2::gpt-5.5::002"", ""baseline::y1::2::gpt-5.5::003"", ""baseline::y1::2::gpt-5.5::005""]",sparseness,0.011645895721256813,0.019873018675344745
baseline,original,gpt,GPT,y1::2,y1,2,Elucidating genome structure-function relationships in human brain cells,3,gpt_y1::2_0007,3,"[""baseline::y1::2::gpt-5.5::002"", ""baseline::y1::2::gpt-5.5::003"", ""baseline::y1::2::gpt-5.5::005""]",remote_clique,0.03473405043284098,0.05902649958928426
baseline,original,gpt,GPT,y1::2,y1,2,Elucidating genome structure-function relationships in human brain cells,3,gpt_y1::2_0008,3,"[""baseline::y1::2::gpt-5.5::002"", ""baseline::y1::2::gpt-5.5::004"", ""baseline::y1::2::gpt-5.5::005""]",mean_pairwise,0.03473405043284098,0.05742597579956055
baseline,original,gpt,GPT,y1::2,y1,2,Elucidating genome structure-function relationships in human brain cells,3,gpt_y1::2_0008,3,"[""baseline::y1::2::gpt-5.5::002"", ""baseline::y1::2::gpt-5.5::004"", ""baseline::y1::2::gpt-5.5::005""]",nn,0.02779497702916463,0.05338388681411743
baseline,original,gpt,GPT,y1::2,y1,2,Elucidating genome structure-function relationships in human brain cells,3,gpt_y1::2_0008,3,"[""baseline::y1::2::gpt-5.5::002"", ""baseline::y1::2::gpt-5.5::004"", ""baseline::y1::2::gpt-5.5::005""]",centroid_loo,0.026222213253140152,0.04358809090061263
baseline,original,gpt,GPT,y1::2,y1,2,Elucidating genome structure-function relationships in human brain cells,3,gpt_y1::2_0008,3,"[""baseline::y1::2::gpt-5.5::002"", ""baseline::y1::2::gpt-5.5::004"", ""baseline::y1::2::gpt-5.5::005""]",global_centroid_dist,0.011645895721256813,0.019328767453644386
baseline,original,gpt,GPT,y1::2,y1,2,Elucidating genome structure-function relationships in human brain cells,3,gpt_y1::2_0008,3,"[""baseline::y1::2::gpt-5.5::002"", ""baseline::y1::2::gpt-5.5::004"", ""baseline::y1::2::gpt-5.5::005""]",medoid_dist,0.020587424437204998,0.036907732486724854
baseline,original,gpt,GPT,y1::2,y1,2,Elucidating genome structure-function relationships in human brain cells,3,gpt_y1::2_0008,3,"[""baseline::y1::2::gpt-5.5::002"", ""baseline::y1::2::gpt-5.5::004"", ""baseline::y1::2::gpt-5.5::005""]",span90,0.01481897173198785,0.021240506213689603
baseline,original,gpt,GPT,y1::2,y1,2,Elucidating genome structure-function relationships in human brain cells,3,gpt_y1::2_0008,3,"[""baseline::y1::2::gpt-5.5::002"", ""baseline::y1::2::gpt-5.5::004"", ""baseline::y1::2::gpt-5.5::005""]",mst_dispersion,0.030881136655807495,0.05536159873008728
baseline,original,gpt,GPT,y1::2,y1,2,Elucidating genome structure-function relationships in human brain cells,3,gpt_y1::2_0008,3,"[""baseline::y1::2::gpt-5.5::002"", ""baseline::y1::2::gpt-5.5::004"", ""baseline::y1::2::gpt-5.5::005""]",sparseness,0.011645895721256813,0.019328767453644386
baseline,original,gpt,GPT,y1::2,y1,2,Elucidating genome structure-function relationships in human brain cells,3,gpt_y1::2_0008,3,"[""baseline::y1::2::gpt-5.5::002"", ""baseline::y1::2::gpt-5.5::004"", ""baseline::y1::2::gpt-5.5::005""]",remote_clique,0.03473405043284098,0.05742597579956055
baseline,original,gpt,GPT,y1::2,y1,2,Elucidating genome structure-function relationships in human brain cells,3,gpt_y1::2_0009,3,"[""baseline::y1::2::gpt-5.5::003"", ""baseline::y1::2::gpt-5.5::004"", ""baseline::y1::2::gpt-5.5::005""]",mean_pairwise,0.03473405043284098,0.05037293831507365
baseline,original,gpt,GPT,y1::2,y1,2,Elucidating genome structure-function relationships in human brain cells,3,gpt_y1::2_0009,3,"[""baseline::y1::2::gpt-5.5::003"", ""baseline::y1::2::gpt-5.5::004"", ""baseline::y1::2::gpt-5.5::005""]",nn,0.02779497702916463,0.04221280415852865
baseline,original,gpt,GPT,y1::2,y1,2,Elucidating genome structure-function relationships in human brain cells,3,gpt_y1::2_0009,3,"[""baseline::y1::2::gpt-5.5::003"", ""baseline::y1::2::gpt-5.5::004"", ""baseline::y1::2::gpt-5.5::005""]",centroid_loo,0.026222213253140152,0.03816041287161035
baseline,original,gpt,GPT,y1::2,y1,2,Elucidating genome structure-function relationships in human brain cells,3,gpt_y1::2_0009,3,"[""baseline::y1::2::gpt-5.5::003"", ""baseline::y1::2::gpt-5.5::004"", ""baseline::y1::2::gpt-5.5::005""]",global_centroid_dist,0.011645895721256813,0.01693449708137551
baseline,original,gpt,GPT,y1::2,y1,2,Elucidating genome structure-function relationships in human brain cells,3,gpt_y1::2_0009,3,"[""baseline::y1::2::gpt-5.5::003"", ""baseline::y1::2::gpt-5.5::004"", ""baseline::y1::2::gpt-5.5::005""]",medoid_dist,0.020587424437204998,0.029941360155741375
baseline,original,gpt,GPT,y1::2,y1,2,Elucidating genome structure-function relationships in human brain cells,3,gpt_y1::2_0009,3,"[""baseline::y1::2::gpt-5.5::003"", ""baseline::y1::2::gpt-5.5::004"", ""baseline::y1::2::gpt-5.5::005""]",span90,0.01481897173198785,0.020433547864380786
baseline,original,gpt,GPT,y1::2,y1,2,Elucidating genome structure-function relationships in human brain cells,3,gpt_y1::2_0009,3,"[""baseline::y1::2::gpt-5.5::003"", ""baseline::y1::2::gpt-5.5::004"", ""baseline::y1::2::gpt-5.5::005""]",mst_dispersion,0.030881136655807495,0.04491204023361206
baseline,original,gpt,GPT,y1::2,y1,2,Elucidating genome structure-function relationships in human brain cells,3,gpt_y1::2_0009,3,"[""baseline::y1::2::gpt-5.5::003"", ""baseline::y1::2::gpt-5.5::004"", ""baseline::y1::2::gpt-5.5::005""]",sparseness,0.011645895721256813,0.01693449708137551
baseline,original,gpt,GPT,y1::2,y1,2,Elucidating genome structure-function relationships in human brain cells,3,gpt_y1::2_0009,3,"[""baseline::y1::2::gpt-5.5::003"", ""baseline::y1::2::gpt-5.5::004"", ""baseline::y1::2::gpt-5.5::005""]",remote_clique,0.03473405043284098,0.05037293831507365
baseline,original,gpt,GPT,y1::3,y1,3,MaiTool - LLM-powered bioinformatics tools for microbiome analysis,4,gpt_y1::3_0000,4,"[""baseline::y1::3::gpt-5.5::001"", ""baseline::y1::3::gpt-5.5::002"", ""baseline::y1::3::gpt-5.5::003"", ""baseline::y1::3::gpt-5.5::004""]",mean_pairwise,0.04235387841860453,0.03725727399190267
baseline,original,gpt,GPT,y1::3,y1,3,MaiTool - LLM-powered bioinformatics tools for microbiome analysis,4,gpt_y1::3_0000,4,"[""baseline::y1::3::gpt-5.5::001"", ""baseline::y1::3::gpt-5.5::002"", ""baseline::y1::3::gpt-5.5::003"", ""baseline::y1::3::gpt-5.5::004""]",nn,0.03126567602157593,0.029659464955329895
baseline,original,gpt,GPT,y1::3,y1,3,MaiTool - LLM-powered bioinformatics tools for microbiome analysis,4,gpt_y1::3_0000,4,"[""baseline::y1::3::gpt-5.5::001"", ""baseline::y1::3::gpt-5.5::002"", ""baseline::y1::3::gpt-5.5::003"", ""baseline::y1::3::gpt-5.5::004""]",centroid_loo,0.028533708964721044,0.025065986728773193
baseline,original,gpt,GPT,y1::3,y1,3,MaiTool - LLM-powered bioinformatics tools for microbiome analysis,4,gpt_y1::3_0000,4,"[""baseline::y1::3::gpt-5.5::001"", ""baseline::y1::3::gpt-5.5::002"", ""baseline::y1::3::gpt-5.5::003"", ""baseline::y1::3::gpt-5.5::004""]",global_centroid_dist,0.016010972614852403,0.014070387810702606
baseline,original,gpt,GPT,y1::3,y1,3,MaiTool - LLM-powered bioinformatics tools for microbiome analysis,4,gpt_y1::3_0000,4,"[""baseline::y1::3::gpt-5.5::001"", ""baseline::y1::3::gpt-5.5::002"", ""baseline::y1::3::gpt-5.5::003"", ""baseline::y1::3::gpt-5.5::004""]",medoid_dist,0.027983471751213074,0.02482236921787262
baseline,original,gpt,GPT,y1::3,y1,3,MaiTool - LLM-powered bioinformatics tools for microbiome analysis,4,gpt_y1::3_0000,4,"[""baseline::y1::3::gpt-5.5::001"", ""baseline::y1::3::gpt-5.5::002"", ""baseline::y1::3::gpt-5.5::003"", ""baseline::y1::3::gpt-5.5::004""]",span90,0.01878028110123896,0.017254487846007173
baseline,original,gpt,GPT,y1::3,y1,3,MaiTool - LLM-powered bioinformatics tools for microbiome analysis,4,gpt_y1::3_0000,4,"[""baseline::y1::3::gpt-5.5::001"", ""baseline::y1::3::gpt-5.5::002"", ""baseline::y1::3::gpt-5.5::003"", ""baseline::y1::3::gpt-5.5::004""]",mst_dispersion,0.03375581900278727,0.030284066994984944
baseline,original,gpt,GPT,y1::3,y1,3,MaiTool - LLM-powered bioinformatics tools for microbiome analysis,4,gpt_y1::3_0000,4,"[""baseline::y1::3::gpt-5.5::001"", ""baseline::y1::3::gpt-5.5::002"", ""baseline::y1::3::gpt-5.5::003"", ""baseline::y1::3::gpt-5.5::004""]",sparseness,0.016010972614852403,0.014070387810702606
baseline,original,gpt,GPT,y1::3,y1,3,MaiTool - LLM-powered bioinformatics tools for microbiome analysis,4,gpt_y1::3_0000,4,"[""baseline::y1::3::gpt-5.5::001"", ""baseline::y1::3::gpt-5.5::002"", ""baseline::y1::3::gpt-5.5::003"", ""baseline::y1::3::gpt-5.5::004""]",remote_clique,0.04235387841860453,0.03725727399190267
baseline,original,gpt,GPT,y1::3,y1,3,MaiTool - LLM-powered bioinformatics tools for microbiome analysis,4,gpt_y1::3_0001,4,"[""baseline::y1::3::gpt-5.5::001"", ""baseline::y1::3::gpt-5.5::002"", ""baseline::y1::3::gpt-5.5::003"", ""baseline::y1::3::gpt-5.5::005""]",mean_pairwise,0.04235387841860453,0.037452131509780884
baseline,original,gpt,GPT,y1::3,y1,3,MaiTool - LLM-powered bioinformatics tools for microbiome analysis,4,gpt_y1::3_0001,4,"[""baseline::y1::3::gpt-5.5::001"", ""baseline::y1::3::gpt-5.5::002"", ""baseline::y1::3::gpt-5.5::003"", ""baseline::y1::3::gpt-5.5::005""]",nn,0.03126567602157593,0.030392169952392578
baseline,original,gpt,GPT,y1::3,y1,3,MaiTool - LLM-powered bioinformatics tools for microbiome analysis,4,gpt_y1::3_0001,4,"[""baseline::y1::3::gpt-5.5::001"", ""baseline::y1::3::gpt-5.5::002"", ""baseline::y1::3::gpt-5.5::003"", ""baseline::y1::3::gpt-5.5::005""]",centroid_loo,0.028533708964721044,0.025197730851199196
baseline,original,gpt,GPT,y1::3,y1,3,MaiTool - LLM-powered bioinformatics tools for microbiome analysis,4,gpt_y1::3_0001,4,"[""baseline::y1::3::gpt-5.5::001"", ""baseline::y1::3::gpt-5.5::002"", ""baseline::y1::3::gpt-5.5::003"", ""baseline::y1::3::gpt-5.5::005""]",global_centroid_dist,0.016010972614852403,0.014144456400502187
baseline,original,gpt,GPT,y1::3,y1,3,MaiTool - LLM-powered bioinformatics tools for microbiome analysis,4,gpt_y1::3_0001,4,"[""baseline::y1::3::gpt-5.5::001"", ""baseline::y1::3::gpt-5.5::002"", ""baseline::y1::3::gpt-5.5::003"", ""baseline::y1::3::gpt-5.5::005""]",medoid_dist,0.027983471751213074,0.024899035692214966
baseline,original,gpt,GPT,y1::3,y1,3,MaiTool - LLM-powered bioinformatics tools for microbiome analysis,4,gpt_y1::3_0001,4,"[""baseline::y1::3::gpt-5.5::001"", ""baseline::y1::3::gpt-5.5::002"", ""baseline::y1::3::gpt-5.5::003"", ""baseline::y1::3::gpt-5.5::005""]",span90,0.01878028110123896,0.017512360741111333
baseline,original,gpt,GPT,y1::3,y1,3,MaiTool - LLM-powered bioinformatics tools for microbiome analysis,4,gpt_y1::3_0001,4,"[""baseline::y1::3::gpt-5.5::001"", ""baseline::y1::3::gpt-5.5::002"", ""baseline::y1::3::gpt-5.5::003"", ""baseline::y1::3::gpt-5.5::005""]",mst_dispersion,0.03375581900278727,0.03126100699106852
baseline,original,gpt,GPT,y1::3,y1,3,MaiTool - LLM-powered bioinformatics tools for microbiome analysis,4,gpt_y1::3_0001,4,"[""baseline::y1::3::gpt-5.5::001"", ""baseline::y1::3::gpt-5.5::002"", ""baseline::y1::3::gpt-5.5::003"", ""baseline::y1::3::gpt-5.5::005""]",sparseness,0.016010972614852403,0.014144456400502187
baseline,original,gpt,GPT,y1::3,y1,3,MaiTool - LLM-powered bioinformatics tools for microbiome analysis,4,gpt_y1::3_0001,4,"[""baseline::y1::3::gpt-5.5::001"", ""baseline::y1::3::gpt-5.5::002"", ""baseline::y1::3::gpt-5.5::003"", ""baseline::y1::3::gpt-5.5::005""]",remote_clique,0.04235387841860453,0.037452131509780884
baseline,original,gpt,GPT,y1::3,y1,3,MaiTool - LLM-powered bioinformatics tools for microbiome analysis,4,gpt_y1::3_0002,4,"[""baseline::y1::3::gpt-5.5::001"", ""baseline::y1::3::gpt-5.5::002"", ""baseline::y1::3::gpt-5.5::004"", ""baseline::y1::3::gpt-5.5::005""]",mean_pairwise,0.04235387841860453,0.03455565373102824
baseline,original,gpt,GPT,y1::3,y1,3,MaiTool - LLM-powered bioinformatics tools for microbiome analysis,4,gpt_y1::3_0002,4,"[""baseline::y1::3::gpt-5.5::001"", ""baseline::y1::3::gpt-5.5::002"", ""baseline::y1::3::gpt-5.5::004"", ""baseline::y1::3::gpt-5.5::005""]",nn,0.03126567602157593,0.03037312626838684
baseline,original,gpt,GPT,y1::3,y1,3,MaiTool - LLM-powered bioinformatics tools for microbiome analysis,4,gpt_y1::3_0002,4,"[""baseline::y1::3::gpt-5.5::001"", ""baseline::y1::3::gpt-5.5::002"", ""baseline::y1::3::gpt-5.5::004"", ""baseline::y1::3::gpt-5.5::005""]",centroid_loo,0.028533708964721044,0.023237347646180462
baseline,original,gpt,GPT,y1::3,y1,3,MaiTool - LLM-powered bioinformatics tools for microbiome analysis,4,gpt_y1::3_0002,4,"[""baseline::y1::3::gpt-5.5::001"", ""baseline::y1::3::gpt-5.5::002"", ""baseline::y1::3::gpt-5.5::004"", ""baseline::y1::3::gpt-5.5::005""]",global_centroid_dist,0.016010972614852403,0.013043364299979932
baseline,original,gpt,GPT,y1::3,y1,3,MaiTool - LLM-powered bioinformatics tools for microbiome analysis,4,gpt_y1::3_0002,4,"[""baseline::y1::3::gpt-5.5::001"", ""baseline::y1::3::gpt-5.5::002"", ""baseline::y1::3::gpt-5.5::004"", ""baseline::y1::3::gpt-5.5::005""]",medoid_dist,0.027983471751213074,0.024723097681999207
baseline,original,gpt,GPT,y1::3,y1,3,MaiTool - LLM-powered bioinformatics tools for microbiome analysis,4,gpt_y1::3_0002,4,"[""baseline::y1::3::gpt-5.5::001"", ""baseline::y1::3::gpt-5.5::002"", ""baseline::y1::3::gpt-5.5::004"", ""baseline::y1::3::gpt-5.5::005""]",span90,0.01878028110123896,0.014572585343334011
baseline,original,gpt,GPT,y1::3,y1,3,MaiTool - LLM-powered bioinformatics tools for microbiome analysis,4,gpt_y1::3_0002,4,"[""baseline::y1::3::gpt-5.5::001"", ""baseline::y1::3::gpt-5.5::002"", ""baseline::y1::3::gpt-5.5::004"", ""baseline::y1::3::gpt-5.5::005""]",mst_dispersion,0.03375581900278727,0.030810952186584473
baseline,original,gpt,GPT,y1::3,y1,3,MaiTool - LLM-powered bioinformatics tools for microbiome analysis,4,gpt_y1::3_0002,4,"[""baseline::y1::3::gpt-5.5::001"", ""baseline::y1::3::gpt-5.5::002"", ""baseline::y1::3::gpt-5.5::004"", ""baseline::y1::3::gpt-5.5::005""]",sparseness,0.016010972614852403,0.013043364299979932
baseline,original,gpt,GPT,y1::3,y1,3,MaiTool - LLM-powered bioinformatics tools for microbiome analysis,4,gpt_y1::3_0002,4,"[""baseline::y1::3::gpt-5.5::001"", ""baseline::y1::3::gpt-5.5::002"", ""baseline::y1::3::gpt-5.5::004"", ""baseline::y1::3::gpt-5.5::005""]",remote_clique,0.04235387841860453,0.03455565373102824
baseline,original,gpt,GPT,y1::3,y1,3,MaiTool - LLM-powered bioinformatics tools for microbiome analysis,4,gpt_y1::3_0003,4,"[""baseline::y1::3::gpt-5.5::001"", ""baseline::y1::3::gpt-5.5::003"", ""baseline::y1::3::gpt-5.5::004"", ""baseline::y1::3::gpt-5.5::005""]",mean_pairwise,0.04235387841860453,0.03326969345410665
baseline,original,gpt,GPT,y1::3,y1,3,MaiTool - LLM-powered bioinformatics tools for microbiome analysis,4,gpt_y1::3_0003,4,"[""baseline::y1::3::gpt-5.5::001"", ""baseline::y1::3::gpt-5.5::003"", ""baseline::y1::3::gpt-5.5::004"", ""baseline::y1::3::gpt-5.5::005""]",nn,0.03126567602157593,0.028499320149421692
baseline,original,gpt,GPT,y1::3,y1,3,MaiTool - LLM-powered bioinformatics tools for microbiome analysis,4,gpt_y1::3_0003,4,"[""baseline::y1::3::gpt-5.5::001"", ""baseline::y1::3::gpt-5.5::003"", ""baseline::y1::3::gpt-5.5::004"", ""baseline::y1::3::gpt-5.5::005""]",centroid_loo,0.028533708964721044,0.022363321991019647
baseline,original,gpt,GPT,y1::3,y1,3,MaiTool - LLM-powered bioinformatics tools for microbiome analysis,4,gpt_y1::3_0003,4,"[""baseline::y1::3::gpt-5.5::001"", ""baseline::y1::3::gpt-5.5::003"", ""baseline::y1::3::gpt-5.5::004"", ""baseline::y1::3::gpt-5.5::005""]",global_centroid_dist,0.016010972614852403,0.012554860250765909
baseline,original,gpt,GPT,y1::3,y1,3,MaiTool - LLM-powered bioinformatics tools for microbiome analysis,4,gpt_y1::3_0003,4,"[""baseline::y1::3::gpt-5.5::001"", ""baseline::y1::3::gpt-5.5::003"", ""baseline::y1::3::gpt-5.5::004"", ""baseline::y1::3::gpt-5.5::005""]",medoid_dist,0.027983471751213074,0.021552905440330505
baseline,original,gpt,GPT,y1::3,y1,3,MaiTool - LLM-powered bioinformatics tools for microbiome analysis,4,gpt_y1::3_0003,4,"[""baseline::y1::3::gpt-5.5::001"", ""baseline::y1::3::gpt-5.5::003"", ""baseline::y1::3::gpt-5.5::004"", ""baseline::y1::3::gpt-5.5::005""]",span90,0.01878028110123896,0.013900276158976654
baseline,original,gpt,GPT,y1::3,y1,3,MaiTool - LLM-powered bioinformatics tools for microbiome analysis,4,gpt_y1::3_0003,4,"[""baseline::y1::3::gpt-5.5::001"", ""baseline::y1::3::gpt-5.5::003"", ""baseline::y1::3::gpt-5.5::004"", ""baseline::y1::3::gpt-5.5::005""]",mst_dispersion,0.03375581900278727,0.028737207253774006
baseline,original,gpt,GPT,y1::3,y1,3,MaiTool - LLM-powered bioinformatics tools for microbiome analysis,4,gpt_y1::3_0003,4,"[""baseline::y1::3::gpt-5.5::001"", ""baseline::y1::3::gpt-5.5::003"", ""baseline::y1::3::gpt-5.5::004"", ""baseline::y1::3::gpt-5.5::005""]",sparseness,0.016010972614852403,0.012554860250765909
baseline,original,gpt,GPT,y1::3,y1,3,MaiTool - LLM-powered bioinformatics tools for microbiome analysis,4,gpt_y1::3_0003,4,"[""baseline::y1::3::gpt-5.5::001"", ""baseline::y1::3::gpt-5.5::003"", ""baseline::y1::3::gpt-5.5::004"", ""baseline::y1::3::gpt-5.5::005""]",remote_clique,0.04235387841860453,0.03326969345410665
baseline,original,gpt,GPT,y1::3,y1,3,MaiTool - LLM-powered bioinformatics tools for microbiome analysis,4,gpt_y1::3_0004,4,"[""baseline::y1::3::gpt-5.5::002"", ""baseline::y1::3::gpt-5.5::003"", ""baseline::y1::3::gpt-5.5::004"", ""baseline::y1::3::gpt-5.5::005""]",mean_pairwise,0.04235387841860453,0.039103428522745766
